1.10395831775799	0	-0.197456948509146	0	-0.218297680996217	0	2.69023730748321	3.02028350045384
1.10410060196894	0	-0.197391955597184	0	-0.218381760394298	0	2.69220852356945	3.02035543547692
1.10424302768862	0	-0.197326417549778	0	-0.218465458761430	0	2.69417971133798	3.02042797810638
1.10438559599047	0	-0.197260331462918	0	-0.218548774886045	0	2.69615086941544	3.02050113102696
1.10452830795365	0	-0.197193694410566	0	-0.218631707542045	0	2.69812199641255	3.02057489694301
1.10467116466308	0	-0.197126503444471	0	-0.218714255488690	0	2.70009309092377	3.02064927857863
1.10481416720949	0	-0.197058755593985	0	-0.218796417470403	0	2.70206415152716	3.02072427867782
1.10495731668937	0	-0.196990447865877	0	-0.218878192216643	0	2.70403517678420	3.02079990000462
1.10510061420508	0	-0.196921577244147	0	-0.218959578441734	0	2.70600616523938	3.02087614534325
1.10524406086481	0	-0.196852140689836	0	-0.219040574844704	0	2.70797711542003	3.02095301749826
1.10538765778263	0	-0.196782135140835	0	-0.219121180109138	0	2.70994802583610	3.02103051929466
1.10553140607849	0	-0.196711557511699	0	-0.219201392902987	0	2.71191889497969	3.02110865357811
1.10567530687826	0	-0.196640404693443	0	-0.219281211878434	0	2.71388972132514	3.02118742321500
1.10581936131377	0	-0.196568673553358	0	-0.219360635671698	0	2.71586050332839	3.02126683109266
1.10596357052279	0	-0.196496360934804	0	-0.219439662902872	0	2.71783123942705	3.02134688011947
1.10610793564904	0	-0.196423463657020	0	-0.219518292175759	0	2.71980192803984	3.02142757322504
1.10625245784229	0	-0.196349978514917	0	-0.219596522077691	0	2.72177256756635	3.02150891336033
1.10639713825830	0	-0.196275902278880	0	-0.219674351179351	0	2.72374315638699	3.02159090349782
1.10654197805884	0	-0.196201231694560	0	-0.219751778034598	0	2.72571369286243	3.02167354663164
1.10668697841179	0	-0.196125963482679	0	-0.219828801180269	0	2.72768417533343	3.02175684577778
1.10683214049105	0	-0.196050094338807	0	-0.219905419136026	0	2.72965460212039	3.02184080397415
1.10697746547665	0	-0.195973620933167	0	-0.219981630404135	0	2.73162497152351	3.02192542428083
1.10712295455470	0	-0.195896539910417	0	-0.220057433469309	0	2.73359528182167	3.02201070978017
1.10726860891743	0	-0.195818847889439	0	-0.220132826798499	0	2.73556553127291	3.02209666357693
1.10741442976324	0	-0.195740541463130	0	-0.220207808840695	0	2.73753571811374	3.02218328879850
1.10756041829667	0	-0.195661617198175	0	-0.220282378026755	0	2.73950584055879	3.02227058859501
1.10770657572840	0	-0.195582071634841	0	-0.220356532769184	0	2.74147589680049	3.02235856613948
1.10785290327535	0	-0.195501901286754	0	-0.220430271461923	0	2.74344588500896	3.02244722462802
1.10799940216059	0	-0.195421102640673	0	-0.220503592480200	0	2.74541580333137	3.02253656727994
1.10814607361343	0	-0.195339672156272	0	-0.220576494180254	0	2.74738564989183	3.02262659733795
1.10829291886940	0	-0.195257606265912	0	-0.220648974899188	0	2.74935542279092	3.02271731806831
1.10843993917023	0	-0.195174901374424	0	-0.220721032954700	0	2.75132512010529	3.02280873276096
1.10858713576396	0	-0.195091553858862	0	-0.220792666644931	0	2.75329473988734	3.02290084472973
1.10873450990483	0	-0.195007560068292	0	-0.220863874248195	0	2.75526428016506	3.02299365731246
1.10888206285337	0	-0.194922916323551	0	-0.220934654022789	0	2.75723373894127	3.02308717387119
1.10902979587638	0	-0.194837618917009	0	-0.221005004206771	0	2.75920311419363	3.02318139779230
1.10917771024695	0	-0.194751664112345	0	-0.221074923017722	0	2.76117240387385	3.02327633248670
1.10932580724446	0	-0.194665048144300	0	-0.221144408652527	0	2.76314160590772	3.02337198138996
1.10947408815457	0	-0.194577767218441	0	-0.221213459287140	0	2.76511071819444	3.02346834796251
1.10962255426926	0	-0.194489817510922	0	-0.221282073076361	0	2.76707973860624	3.02356543568978
1.10977120688681	0	-0.194401195168233	0	-0.221350248153602	0	2.76904866498810	3.02366324808236
1.10992004731179	0	-0.194311896306969	0	-0.221417982630613	0	2.77101749515726	3.02376178867620
1.11006907685513	0	-0.194221917013569	0	-0.221485274597297	0	2.77298622690276	3.02386106103272
1.11021829683402	0	-0.194131253344076	0	-0.221552122121417	0	2.77495485798503	3.02396106873903
1.11036770857200	0	-0.194039901323887	0	-0.221618523248372	0	2.77692338613549	3.02406181540807
1.11051731339891	0	-0.193947856947496	0	-0.221684476000939	0	2.77889180905614	3.02416330467878
1.11066711265091	0	-0.193855116178244	0	-0.221749978379028	0	2.78086012441893	3.02426554021626
1.11081710767045	0	-0.193761674948060	0	-0.221815028359406	0	2.78282832986559	3.02436852571195
1.11096729980631	0	-0.193667529157207	0	-0.221879623895458	0	2.78479642300688	3.02447226488376
1.11111769041357	0	-0.193572674674021	0	-0.221943762916914	0	2.78676440142239	3.02457676147631
1.11126828085358	0	-0.193477107334647	0	-0.222007443329574	0	2.78873226265973	3.02468201926102
1.11141907249399	0	-0.193380822942781	0	-0.222070663015054	0	2.79070000423447	3.02478804203631
1.11157006670875	0	-0.193283817269404	0	-0.222133419830502	0	2.79266762362918	3.02489483362779
1.11172126487803	0	-0.193186086052506	0	-0.222195711608327	0	2.79463511829335	3.02500239788837
1.11187266838831	0	-0.193087624996832	0	-0.222257536155921	0	2.79660248564251	3.02511073869847
1.11202427863227	0	-0.192988429773604	0	-0.222318891255357	0	2.79856972305811	3.02521985996618
1.11217609700884	0	-0.192888496020245	0	-0.222379774663139	0	2.80053682788660	3.02532976562742
1.11232812492315	0	-0.192787819340117	0	-0.222440184109869	0	2.80250379743908	3.02544045964609
1.11248036378655	0	-0.192686395302231	0	-0.222500117299986	0	2.80447062899100	3.02555194601426
